Feature,CompGroup(C),BaseGroup(B),NumSamplesInC,NumSamplesInB,SignedFC,Tstatistic,Parameter,Pvalue,95%Conf.Int.1,95%Conf.Int.2,MeanC,MeanB,NullValue-DifferenceInMeans,Alternative,Method,FDR
X3974618_,Relapse,RelapseFree,20,20,1.00977579461311,0.141263331342865,37.0311326066347,0.888427606429638,-0.187268508587712,0.215338508587711,3.934868,3.920833,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2916246_C6orf162,Relapse,RelapseFree,20,20,-1.0269532447791,-0.141278469009259,35.5749462024991,0.888446957742097,-0.589418928351642,0.512677928351641,5.681922,5.7202925,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2580943_RBM43,Relapse,RelapseFree,20,20,1.01342687976659,0.141543671670444,27.3736543217218,0.888477030893401,-0.259513813006328,0.297997813006328,2.960024,2.940782,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2332566_PPCS,Relapse,RelapseFree,20,20,1.02664755940766,0.141008846393629,37.8418374811656,0.88861092303581,-0.506833917133904,0.582715917133904,6.923258,6.885317,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3872969_ZBTB45,Relapse,RelapseFree,20,20,-1.00841850657232,-0.14099080507951,37.9199343292642,0.888623543256696,-0.185763506356627,0.161574506356627,4.750716,4.7628105,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3121002_C8orf77,Relapse,RelapseFree,20,20,1.01017027839707,0.140830588683589,37.8779971877694,0.888750072807418,-0.195272414838579,0.224469414838579,4.333236,4.3186375,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3743038_AIPL1,Relapse,RelapseFree,20,20,-1.0069377520198,-0.140826740687876,35.8512128428734,0.888795121894306,-0.153641384563608,0.133692384563608,4.416022,4.4259965,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2359764_SNAPIN,Relapse,RelapseFree,20,20,-1.02038846841416,-0.140739848946265,37.6968686050524,0.888824839364297,-0.448068017395062,0.389831017395062,5.01457,5.0436885,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3259503_DNTT,Relapse,RelapseFree,20,20,-1.00587253694066,-0.140768349745691,35.5541257526578,0.888847477648544,-0.130206314337384,0.113311314337384,2.64117,2.6496175,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3645656_ZNF205,Relapse,RelapseFree,20,20,1.00607230965087,0.140699549739704,37.4715183893419,0.888860947149239,-0.11698958178309,0.134457581783091,6.084253,6.075519,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2378710_C1orf97,Relapse,RelapseFree,20,20,-1.01988783745799,-0.140758243059221,35.049996655643,0.888866786720327,-0.438144517755556,0.381323517755555,5.3019795,5.33039,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2325002_KDM1A,Relapse,RelapseFree,20,20,1.02603895079384,0.140579434069394,37.9406622430121,0.888945909196884,-0.496986402704478,0.571157402704478,7.179599,7.1425135,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3031181_ATP6V0E2,Relapse,RelapseFree,20,20,-1.0091705424705,-0.140569603240753,37.8873740317226,0.888954665169159,-0.202854494089109,0.176514494089109,6.10574,6.11891,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3894601_FKBP1A,Relapse,RelapseFree,20,20,-1.02874933637902,-0.140510351865114,37.456186036716,0.889009694749283,-0.630314269587218,0.548531269587218,5.277432,5.3183235,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3563687_C14orf138,Relapse,RelapseFree,20,20,1.00827732200276,0.140569437853483,35.1361577391751,0.88901288131992,-0.159835543638801,0.183620543638801,5.0192905,5.007398,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2539821_ADAM17,Relapse,RelapseFree,20,20,1.01856461224621,0.140487128358461,37.9898356532872,0.889017378671492,-0.355866445340533,0.408941445340533,5.5979135,5.571376,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2732844_ANXA3,Relapse,RelapseFree,20,20,1.02979773350105,0.140202732320201,37.9815870713174,0.889240699521252,-0.569301305141881,0.65402330514188,5.9129805,5.8706195,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3527807_TPPP2,Relapse,RelapseFree,20,20,-1.01140057235215,-0.140255761324269,35.3687951813263,0.889253630684723,-0.252986697770597,0.220277697770596,3.569653,3.5860075,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3476130_SBNO1,Relapse,RelapseFree,20,20,1.02299706076895,0.140126544390278,37.6417927981647,0.889307144611684,-0.441233349716561,0.506837349716562,7.101329,7.068527,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3819263_MAP2K7,Relapse,RelapseFree,20,20,1.00839019818066,0.140072512634869,36.8057832481798,0.889366442666845,-0.162341921953642,0.186449921953642,5.114704,5.10265,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3455344_KRT82,Relapse,RelapseFree,20,20,1.00865199373523,0.140072407204632,34.6568186173061,0.889413697403222,-0.167764952840354,0.192621952840354,3.6553205,3.642892,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3917591_KRTAP20.4,Relapse,RelapseFree,20,20,1.01472584649879,0.139937232112905,36.9333317736449,0.889469951443626,-0.284296938597866,0.326476938597866,4.732777,4.711687,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3181417_ANP32B,Relapse,RelapseFree,20,20,-1.0292175764494,-0.139913362661603,36.1868605339579,0.889504302451606,-0.643693086636241,0.560597086636239,8.848694,8.890242,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2862423_,Relapse,RelapseFree,20,20,-1.03102513207641,-0.139856861339661,37.7847818601175,0.889515945774982,-0.682238944235332,0.594079944235333,4.151536,4.1956155,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3789591_BOD1P,Relapse,RelapseFree,20,20,-1.01080065201271,-0.139840085177267,37.977459284046,0.889525355184762,-0.239866816570107,0.208869816570107,2.743753,2.7592515,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3336422_RBM4,Relapse,RelapseFree,20,20,1.01582261656531,0.139616108182072,34.2648755798976,0.889780746014905,-0.306927996002631,0.352224996002631,6.416723,6.3940745,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2559696_TPRKB,Relapse,RelapseFree,20,20,-1.02590205469599,-0.139420737981107,37.74267533195,0.889859009254328,-0.57270066013397,0.49891466013397,5.5357335,5.5726265,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3751524_ABHD15,Relapse,RelapseFree,20,20,-1.01241269279874,-0.139378764008419,37.892903924103,0.889889020849136,-0.276319662235918,0.240724662235919,5.3326275,5.350425,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2842707_TSPAN17,Relapse,RelapseFree,20,20,1.00711295423221,0.13939414100927,35.5128395130953,0.889926242110303,-0.138619764088693,0.159070764088693,5.4568185,5.446593,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2589929_SESTD1,Relapse,RelapseFree,20,20,-1.01939593118701,-0.139354349686191,34.1441859207745,0.889988888505737,-0.431820157185801,0.376391157185801,6.595877,6.6235915,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3621194_TP53BP1,Relapse,RelapseFree,20,20,-1.01523801768531,-0.139191921320521,37.6617964733169,0.890040159996863,-0.339230536310979,0.29559453631098,5.7699495,5.7917675,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3432138_MAPKAPK5,Relapse,RelapseFree,20,20,-1.01493370899903,-0.139089372007189,37.4439446326961,0.890124934008732,-0.332795377085336,0.290024377085336,6.9587095,6.980095,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3851826_DNASE2,Relapse,RelapseFree,20,20,-1.01021789289346,-0.139038125785531,35.7219124942996,0.890200933255892,-0.228658761951748,0.199325761951746,5.0146865,5.029353,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3455752_KRT77,Relapse,RelapseFree,20,20,-1.0080760633318,-0.139018003264855,34.3657798102488,0.890247408948032,-0.181179220592015,0.157970220592016,4.013287,4.0248915,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3901055_CD93,Relapse,RelapseFree,20,20,1.01219306855978,0.139067434686263,30.3837624710128,0.89031455315207,-0.239147901748335,0.274116901748335,4.446697,4.4292125,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3837372_GLTSCR1,Relapse,RelapseFree,20,20,-1.00692483991541,-0.138814497282649,37.8508717184839,0.890332675898934,-0.155167607873098,0.135255607873098,5.498841,5.508797,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3847906_DENND1C,Relapse,RelapseFree,20,20,-1.00581222941644,-0.138785857433588,37.1500570161323,0.890368983095518,-0.130410076297841,0.113688076297841,5.595869,5.60423,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2750594_SC4MOL,Relapse,RelapseFree,20,20,-1.03566003304416,-0.138741201468638,37.0082078515312,0.890406888121386,-0.788790289188005,0.687689289188005,4.8874895,4.93804,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3265047_NHLRC2,Relapse,RelapseFree,20,20,-1.02255078753948,-0.138706833650084,35.4076074634337,0.890467723102322,-0.502854287058947,0.438509287058948,5.5708665,5.603039,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3756689_KRTAP1.1,Relapse,RelapseFree,20,20,-1.01124775511703,-0.138566882675131,37.3960854779097,0.890535917275582,-0.252007934574522,0.219734934574522,3.4939455,3.510082,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3829150_,Relapse,RelapseFree,20,20,-1.01720009367505,-0.138488893334137,37.8762380057025,0.890587737145048,-0.384289578095691,0.33508257809569,4.054856,4.0794595,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2336099_OSBPL9,Relapse,RelapseFree,20,20,1.01844353783775,0.138407425376325,36.6541225932474,0.890676037325862,-0.359737647495363,0.412469647495364,5.8517535,5.8253875,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2620150_ZNF660,Relapse,RelapseFree,20,20,1.01502024299577,0.138437909420977,34.2739123089662,0.890704533219421,-0.294139631763694,0.337156631763694,2.647914,2.6264055,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3445544_PLBD1,Relapse,RelapseFree,20,20,1.02893653551833,0.138179558284143,37.9737363010124,0.890828658912303,-0.561784746826752,0.644092746826753,6.370154,6.329,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2801694_ROPN1L,Relapse,RelapseFree,20,20,-1.00713738724125,-0.138359397194657,30.1243288516254,0.890877144749625,-0.161685780576976,0.141164780576976,3.443317,3.4535775,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2829864_LOC153328,Relapse,RelapseFree,20,20,1.00859431598083,0.138166559351458,35.8263971845776,0.890882455715654,-0.168906701108452,0.193598701108452,5.041549,5.029203,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3482572_WASF3,Relapse,RelapseFree,20,20,-1.01035479707247,-0.138187962663301,33.4857902353446,0.890919530155864,-0.233551893906544,0.203827893906544,4.495475,4.510337,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2923257_BRD7P3,Relapse,RelapseFree,20,20,-1.01933728578651,-0.138073624244745,36.8561303413444,0.890933851760085,-0.433169598152054,0.377906598152054,1.826863,1.8544945,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3699178_WDR59,Relapse,RelapseFree,20,20,1.01436649606546,0.138030832788734,37.3482699893012,0.89095756826693,-0.281410731037102,0.322568731037103,6.08612,6.065541,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3064204_ACTL6B,Relapse,RelapseFree,20,20,1.00710038891551,0.137970134096583,37.7271928078308,0.89099779020318,-0.139599642372954,0.160014642372954,5.117318,5.1071105,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3832865_NCCRP1,Relapse,RelapseFree,20,20,1.00720405746692,0.13796081981931,37.9962941631288,0.890999923153939,-0.141605209977376,0.162317209977376,5.3750155,5.3646595,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3715535_TMEM199,Relapse,RelapseFree,20,20,-1.0166978557736,-0.13799568951524,36.3657005440219,0.891005105942735,-0.374889505521998,0.327107505521999,5.7335955,5.7574865,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2891015_TRIM7,Relapse,RelapseFree,20,20,-1.00966906195943,-0.137788200930994,37.0601828837468,0.891153733928813,-0.21801518250741,0.19025018250741,4.210718,4.2246005,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2643530_CEP63,Relapse,RelapseFree,20,20,1.01909496768052,0.137790633364387,36.7582845456161,0.891157928748312,-0.374074256904401,0.428651256904401,5.9969395,5.969651,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3846507_DAPK3,Relapse,RelapseFree,20,20,1.0132488233254,0.137758606016313,36.774609958555,0.891182730963987,-0.260357509079407,0.298334509079407,5.546756,5.5277675,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2681251_LMOD3,Relapse,RelapseFree,20,20,-1.01018778346575,-0.13767361182068,35.7994672615653,0.891269815048987,-0.230086737610926,0.200839737610927,2.008492,2.0231155,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2829337_PHF15,Relapse,RelapseFree,20,20,1.00657453141445,0.137718784586075,33.4355628942999,0.891288707611435,-0.13014056206018,0.14904856206018,4.8386435,4.8291895,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3369249_APIP,Relapse,RelapseFree,20,20,1.04197379848133,0.137591611830488,37.1790412063594,0.891305653399516,-0.814078548419387,0.932716548419387,6.9504725,6.8911535,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3453218_CCNT1,Relapse,RelapseFree,20,20,1.01817461353665,0.137451991138219,37.9828583358467,0.891399598604715,-0.356727986121661,0.40869798612166,6.090146,6.064161,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2945598_KIAA0319,Relapse,RelapseFree,20,20,-1.0070298864351,-0.137598971673453,32.3180674866231,0.89141108821673,-0.159659389429151,0.139446389429151,3.4827715,3.492878,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3835966_RELB,Relapse,RelapseFree,20,20,1.00865793647917,0.137401681207695,37.8295752723667,0.891442022637013,-0.170829430100206,0.195703430100206,5.347945,5.335508,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3335907_SF3B2,Relapse,RelapseFree,20,20,1.01820884273784,0.137390230515221,37.8733718315713,0.891450171698991,-0.357602603225298,0.409669603225297,7.689517,7.6634835,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2950307_HLA.DOA,Relapse,RelapseFree,20,20,-1.00766353879103,-0.13732899383693,37.9235467627716,0.89149728339073,-0.173384326349444,0.151356326349443,4.873385,4.884399,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3689981_MYLK3,Relapse,RelapseFree,20,20,1.00668582140189,0.137278854352347,37.9593763059599,0.89153596046231,-0.132157768242463,0.151384768242464,4.292454,4.2828405,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3375648_FTH1,Relapse,RelapseFree,20,20,1.03436760664681,0.137245934794706,37.9698099395489,0.891561604435935,-0.670323431032672,0.767821431032671,7.517848,7.469099,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3884405_VSTM2L,Relapse,RelapseFree,20,20,1.00858872316188,0.137207246657327,37.2469025158655,0.891605995671539,-0.169821257311794,0.194497257311793,5.9784925,5.9661545,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3950522_MOV10L1,Relapse,RelapseFree,20,20,1.0073803534089,0.137268457604423,34.8852597852949,0.891607807306561,-0.146302510426671,0.167519510426671,2.96985,2.9592415,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3721251_KRTAP9.3,Relapse,RelapseFree,20,20,1.01807228567394,0.137064146010589,37.735528406096,0.891708795400222,-0.355896501040069,0.407576501040069,1.9258925,1.9000525,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3369117_ELF5,Relapse,RelapseFree,20,20,1.01122567563687,0.137261599864476,30.618440295384,0.8917226712608,-0.223313470763714,0.255523470763713,3.6191785,3.6030735,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2693217_OSBPL11,Relapse,RelapseFree,20,20,-1.02012999054059,-0.137026458806468,36.0790150122538,0.891771702872231,-0.454286530014848,0.396780530014848,4.890967,4.91972,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3838052_DHDH,Relapse,RelapseFree,20,20,1.00835769693318,0.136958830341604,37.8037056069455,0.891790161685375,-0.165506125738382,0.189521125738383,4.748534,4.7365265,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3862018_RPS16,Relapse,RelapseFree,20,20,1.01914335605131,0.136860122197496,37.7989914385179,0.891867741728155,-0.377370274974291,0.432084274974288,8.487281,8.459924,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3837081_NPAS1,Relapse,RelapseFree,20,20,1.00792095385813,0.136881112855236,36.7788052215135,0.891871340881134,-0.157141981856997,0.179906981856999,4.58318,4.5717975,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2318656_PER3,Relapse,RelapseFree,20,20,1.01452294905374,0.136942861136644,34.2387411703563,0.891878067050283,-0.287815385794664,0.329418385794664,4.66759,4.6467885,0,two.sided,Welch Two Sample t-test,0.998325515159334
X4019967_C1GALT1C1,Relapse,RelapseFree,20,20,-1.0235400113051,-0.136925873811016,34.3404654087715,0.891889026893302,-0.531592177360479,0.464457177360479,5.381577,5.4151445,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2948259_TRIM26,Relapse,RelapseFree,20,20,-1.01133327384358,-0.13682243631671,37.902974394691,0.891895341795689,-0.256835853243047,0.224318853243047,5.4444515,5.46071,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2525852_RPE,Relapse,RelapseFree,20,20,-1.03396224013475,-0.13667279219826,37.9955321306515,0.892011067193031,-0.761879117816949,0.665512117816948,6.734146,6.7823295,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3675840_UNKL,Relapse,RelapseFree,20,20,1.00665267732918,0.136660316663607,35.949872045296,0.892061766334023,-0.132404156700843,0.151536156700842,5.0874225,5.0778565,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3484768_PDS5B,Relapse,RelapseFree,20,20,1.02552133071097,0.13660217533246,37.8599486924073,0.892069081968299,-0.50251278405749,0.575227784057491,6.074754,6.0383965,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3304073_KCNIP2,Relapse,RelapseFree,20,20,-1.00776971017337,-0.136701949498092,33.3735146096446,0.89208773270608,-0.177277332120616,0.154945332120616,4.281804,4.29297,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3314614_NKX6.2,Relapse,RelapseFree,20,20,1.01080380486893,0.136485882012567,34.6946192667779,0.89222610500431,-0.215163120741688,0.246169120741688,5.211243,5.19574,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3739827_GLOD4,Relapse,RelapseFree,20,20,1.02140037936226,0.136400871341408,36.7151569655358,0.892249576451237,-0.423358819662311,0.484455819662311,6.191701,6.1611525,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3743464_PHF23,Relapse,RelapseFree,20,20,1.01042903420505,0.136379519878082,36.7749109144047,0.892265129826271,-0.207457742128191,0.237393742128192,4.7295755,4.7146075,0,two.sided,Welch Two Sample t-test,0.998325515159334
